Coding,Provinsi,Kota / Kabupaten,Kecamatan,Kelurahan,Kode POS,Status Cabang,ZONA,CABANG,WILAYAH GROUPING,Gate Inbound,Wilayah Delivery,Jadwal Delivery
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Baolang,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Bouweli,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Bukit Mas,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Helandohi,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Kabir,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Madar,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Munaseli,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Pandai,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Agen Adonara Timur,Kamis
KOE20202,Nusa Tenggara Timur (NTT),Alor ,Pantar,Wailawar,85881,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,Kamis
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Alimebung (Alim Mebung),85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Dapitau,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Fuisama,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Fungafeng,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Kafakbeka,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Lakwati,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Lembur Barat,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Lembur Tengah,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Likwatang (Likuwatang),85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Manetwati,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Nurbenlelang,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Petleng,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Tominuku,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20206,Nusa Tenggara Timur (NTT),Alor ,Alor Tengah Utara,Welai Selatan,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,1 kali seminggu / ada yang setiap hari
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Air Mancur,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Kamot,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Kenarimbala,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Lippang,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Nailang,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Pido,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Taramana,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20207,Nusa Tenggara Timur (NTT),Alor ,Alor Timur Laut,Waisika,85872,MITRA,D,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20216,Nusa Tenggara Timur (NTT),Alor ,Lembur,Lembur Timur,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20216,Nusa Tenggara Timur (NTT),Alor ,Lembur,Luba,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20216,Nusa Tenggara Timur (NTT),Alor ,Lembur,Talwai,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20216,Nusa Tenggara Timur (NTT),Alor ,Lembur,Tasi,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20216,Nusa Tenggara Timur (NTT),Alor ,Lembur,Tulleng,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20216,Nusa Tenggara Timur (NTT),Alor ,Lembur,Waimi,85871,MITRA,C,ALOR,KEPULAUAN,Gate KOE,Cabang Alor,"Sabtu, senin (jika barang banyak)"
KOE20119,Nusa Tenggara Timur (NTT),Belu ,Atambua Barat,Bardao (Berdao),85715,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20119,Nusa Tenggara Timur (NTT),Belu ,Atambua Barat,Beirafu,85718,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20119,Nusa Tenggara Timur (NTT),Belu ,Atambua Barat,Tulamalae,85714,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20119,Nusa Tenggara Timur (NTT),Belu ,Atambua Barat,Umanen,85713,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20100,Nusa Tenggara Timur (NTT),Belu ,Atambua Kota,Atambua kota,85711,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20100,Nusa Tenggara Timur (NTT),Belu ,Atambua Kota,Fatubenao,85718,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20100,Nusa Tenggara Timur (NTT),Belu ,Atambua Kota,Manumutin,85712,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20100,Nusa Tenggara Timur (NTT),Belu ,Atambua Kota,Tenukiik,85711,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20118,Nusa Tenggara Timur (NTT),Belu ,Atambua Selatan,Fatukbot,85717,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20118,Nusa Tenggara Timur (NTT),Belu ,Atambua Selatan,Lidak,85716,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20118,Nusa Tenggara Timur (NTT),Belu ,Atambua Selatan,Manuaman,85718,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20118,Nusa Tenggara Timur (NTT),Belu ,Atambua Selatan,Rinbesi,85718,KANTOR PERWAKILAN,B,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20110,Nusa Tenggara Timur (NTT),Belu ,Kakuluk Mesak,Dua Laus,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20110,Nusa Tenggara Timur (NTT),Belu ,Kakuluk Mesak,Fatuketi,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20110,Nusa Tenggara Timur (NTT),Belu ,Kakuluk Mesak,Jenilu,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20110,Nusa Tenggara Timur (NTT),Belu ,Kakuluk Mesak,Kabuna,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20110,Nusa Tenggara Timur (NTT),Belu ,Kakuluk Mesak,Kenebibi,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20110,Nusa Tenggara Timur (NTT),Belu ,Kakuluk Mesak,Leosama,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Sadi,85711,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Silawan,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Tulakadi,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Setiap Hari
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Duakoran,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Faturika,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Leuntolu,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Mandeu,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Rafae,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Raimanus,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Renrua,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Tasain,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20114,Nusa Tenggara Timur (NTT),Belu ,Raimanuk,Teun,85761,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Bakustulama,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Derok Faturene,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Lawalutolus,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Lookeu,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Naekasa,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Naitimu,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Rinbesihat,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20108,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Barat,Tukuneno,85752,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Senin, Rabu, Jumad, Dan Sabtu"
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Baudaok,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Dualasi,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Fatulotu,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Lakanmau,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Lasiolat,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Maneikun,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20116,Nusa Tenggara Timur (NTT),Belu ,Lasiolat,Raiulun,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20111,Nusa Tenggara Timur (NTT),Belu ,Raihat,Aitoun,85773,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20111,Nusa Tenggara Timur (NTT),Belu ,Raihat,Asumanu,85773,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20111,Nusa Tenggara Timur (NTT),Belu ,Raihat,Maumutin,85773,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20111,Nusa Tenggara Timur (NTT),Belu ,Raihat,Raifatus,85773,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20111,Nusa Tenggara Timur (NTT),Belu ,Raihat,Tohe,85773,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20111,Nusa Tenggara Timur (NTT),Belu ,Raihat,Toheleten,85773,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Senin
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Manleten,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Selasa, Rabu, Kamis, Sabtu, Minggu"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Sabarau/Saraban,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Selasa, Rabu, Kamis, Sabtu, Minggu"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Takirin,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Selasa, Rabu, Kamis, Sabtu, Minggu"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Tialai,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Selasa, Rabu, Kamis, Sabtu, Minggu"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Umaklaran,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Selasa, Rabu, Kamis, Sabtu, Minggu"
KOE20115,Nusa Tenggara Timur (NTT),Belu ,Nanaet Duabesi,Dubesi,85752,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Selasa Dan Kamis
KOE20115,Nusa Tenggara Timur (NTT),Belu ,Nanaet Duabesi,Fohoeka,85752,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Selasa Dan Kamis
KOE20115,Nusa Tenggara Timur (NTT),Belu ,Nanaet Duabesi,Nanaenoe,85752,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Selasa Dan Kamis
KOE20115,Nusa Tenggara Timur (NTT),Belu ,Nanaet Duabesi,Nanaet,85752,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Selasa Dan Kamis
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Bauho,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Rabu, Sabtu Dan Senin"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Dafala,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Rabu, Sabtu Dan Senin"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Fatuba'a,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Rabu, Sabtu Dan Senin"
KOE20109,Nusa Tenggara Timur (NTT),Belu ,Tasifeto Timur,Halimodok,85771,KANTOR PERWAKILAN,C,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,"Rabu, Sabtu Dan Senin"
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Duarato,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Fulur,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Kewar,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Lamaksenulu,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Leowalu,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Mahuitas,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Makir,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Maudemu,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20102,Nusa Tenggara Timur (NTT),Belu ,Lamaknen,Dirun,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Debululik,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Ekin,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Henes,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Lakmaras,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Loonuna,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Lutarato,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Nualain,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20117,Nusa Tenggara Timur (NTT),Belu ,Lamaknen Selatan,Sisi Fatuberal,85772,KANTOR PERWAKILAN,D,ATAMBUA,TIMOR,Gate KOE,Cabang Atambua,Jumad
KOE20912,Nusa Tenggara Timur (NTT),Ngada ,Ngada Bawa,Ngada Bawa,0,KANTOR PERWAKILAN,B,BAJAWA,FLORES,Gate LBJ,tidak ada kec ,Tidak ada kecamatan ini
KOE20915,Nusa Tenggara Timur (NTT),Ngada ,Wogomang Ulewa,Wogomang Ulewa,0,KANTOR PERWAKILAN,C,BAJAWA,FLORES,Gate LBJ,tidak ada kec ,Tidak ada kecamatan ini
KOE20616,Nusa Tenggara Timur (NTT),Manggarai Timur,Komba,Komba,0,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,SETIAP HARI 
KOE20617,Nusa Tenggara Timur (NTT),Manggarai Timur,Mborong,Mborong,0,MITRA,B,BORONG,FLORES,Gate LBJ,Cabang Borong,Tidak ada kecamatan ini
KOE20618,Nusa Tenggara Timur (NTT),Manggarai Timur,Ponco Ranaka,Ponco Ranaka,0,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,"Selasa, kamis dan sabtu "
KOE20619,Nusa Tenggara Timur (NTT),Manggarai Timur,Sambi Rambas,Sambi Rambas,0,MITRA,D,BORONG,FLORES,Gate LBJ,Cabang Borong,RABU DAN SABTU 
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Fatukanutu (Fatuknutu),85362,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Fatuteta,85362,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Kairane,85362,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Kuanheum,85362,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Niunbaun,85363,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Oeleto (Oefeto),85363,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21928,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto,Raknamo,85362,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Tesbatan,"SENIN, KAMIS, SABTU"
KOE21901,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto Timur,Enolanan,85363,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Camplong,SABTU
KOE21901,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto Timur,Muke,85363,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Camplong,SABTU
KOE21901,Nusa Tenggara Timur (NTT),Kabupaten Kupang,Amabi Oefeto Timur,Nunmafo,85363,KANTOR PERWAKILAN,D,KABUPATEN KUPANG,TIMOR,Gate KOE,Agen Camplong,SABTU
