KOLOM DUMMY,DEST_KCU,DEST_REGION,SERVICE,ORIGIN_CODE,DEST_CODE,SLA_LDR,SLA_BREACH,SLA Return
REGTTE20500KOE20201,KOE,JTBNN,REG,TTE20500,KOE20201,,17,30
REGTTE20501KOE20201,KOE,JTBNN,REG,TTE20501,KOE20201,,17,30
REGTKG20107KOE20201,KOE,JTBNN,REG,TKG20107,KOE20201,,17,30
REGTKG20404KOE20201,KOE,JTBNN,REG,TKG20404,KOE20201,,17,30
REGTKG21201KOE20201,KOE,JTBNN,REG,TKG21201,KOE20201,,17,30
REGTKG21400KOE20201,KOE,JTBNN,REG,TKG21400,KOE20201,,17,30
REGTNJ10102KOE20201,KOE,JTBNN,REG,TNJ10102,KOE20201,,17,30
REGTKG21204KOE20201,KOE,JTBNN,REG,TKG21204,KOE20201,,17,30
REGUPG20300KOE20201,KOE,JTBNN,REG,UPG20300,KOE20201,,17,30
REGUPG20400KOE20201,KOE,JTBNN,REG,UPG20400,KOE20201,,17,30
REGUPG20500KOE20201,KOE,JTBNN,REG,UPG20500,KOE20201,,17,30
REGUPG20600KOE20201,KOE,JTBNN,REG,UPG20600,KOE20201,,17,30
REGUPG20605KOE20201,KOE,JTBNN,REG,UPG20605,KOE20201,,17,30
REGUPG20700KOE20201,KOE,JTBNN,REG,UPG20700,KOE20201,,17,30
REGUPG20715KOE20201,KOE,JTBNN,REG,UPG20715,KOE20201,,17,30
REGUPG20900KOE20201,KOE,JTBNN,REG,UPG20900,KOE20201,,17,30
REGUPG21100KOE20201,KOE,JTBNN,REG,UPG21100,KOE20201,,17,30
REGUPG21200KOE20201,KOE,JTBNN,REG,UPG21200,KOE20201,,17,30
REGUPG21208KOE20201,KOE,JTBNN,REG,UPG21208,KOE20201,,17,30
REGUPG21300KOE20201,KOE,JTBNN,REG,UPG21300,KOE20201,,17,30
REGUPG21500KOE20201,KOE,JTBNN,REG,UPG21500,KOE20201,,17,30
REGUPG21700KOE20201,KOE,JTBNN,REG,UPG21700,KOE20201,,17,30
REGUPG21800KOE20201,KOE,JTBNN,REG,UPG21800,KOE20201,,17,30
REGUPG22000KOE20201,KOE,JTBNN,REG,UPG22000,KOE20201,,17,30
REGUPG23112KOE20201,KOE,JTBNN,REG,UPG23112,KOE20201,,17,30
REGUPG23200KOE20201,KOE,JTBNN,REG,UPG23200,KOE20201,,17,30
REGUPG23203KOE20201,KOE,JTBNN,REG,UPG23203,KOE20201,,17,30
REGUPG23204KOE20201,KOE,JTBNN,REG,UPG23204,KOE20201,,17,30
REGUPG23300KOE20201,KOE,JTBNN,REG,UPG23300,KOE20201,,17,30
REGUPG23500KOE20201,KOE,JTBNN,REG,UPG23500,KOE20201,,17,30
REGUPG23400KOE20201,KOE,JTBNN,REG,UPG23400,KOE20201,,17,30
REGAMQ20300KOE22004,KOE,JTBNN,REG,AMQ20300,KOE22004,,17,30
REGAMQ20800KOE22004,KOE,JTBNN,REG,AMQ20800,KOE22004,,17,30
REGAMQ20200KOE22004,KOE,JTBNN,REG,AMQ20200,KOE22004,,17,30
REGAMQ20400KOE22004,KOE,JTBNN,REG,AMQ20400,KOE22004,,17,30
REGAMQ20101KOE22004,KOE,JTBNN,REG,AMQ20101,KOE22004,,17,30
REGAMQ20100KOE22004,KOE,JTBNN,REG,AMQ20100,KOE22004,,17,30
REGBKS20110KOE22004,KOE,JTBNN,REG,BKS20110,KOE22004,,17,30
REGBKS20116KOE22004,KOE,JTBNN,REG,BKS20116,KOE22004,,17,30
REGBKS20200KOE22004,KOE,JTBNN,REG,BKS20200,KOE22004,,17,30
REGBKS21100KOE22004,KOE,JTBNN,REG,BKS21100,KOE22004,,17,30
REGBKS21200KOE22004,KOE,JTBNN,REG,BKS21200,KOE22004,,17,30
REGBKS21300KOE22004,KOE,JTBNN,REG,BKS21300,KOE22004,,17,30
REGBKS21400KOE22004,KOE,JTBNN,REG,BKS21400,KOE22004,,17,30
REGBKS23000KOE22004,KOE,JTBNN,REG,BKS23000,KOE22004,,17,30
REGBKS20100KOE22004,KOE,JTBNN,REG,BKS20100,KOE22004,,17,30
REGBTJ20200KOE22004,KOE,JTBNN,REG,BTJ20200,KOE22004,,17,30
REGBTJ20300KOE22004,KOE,JTBNN,REG,BTJ20300,KOE22004,,17,30
REGBTJ20600KOE22004,KOE,JTBNN,REG,BTJ20600,KOE22004,,17,30
REGBTJ20700KOE22004,KOE,JTBNN,REG,BTJ20700,KOE22004,,17,30
REGBTJ21000KOE22004,KOE,JTBNN,REG,BTJ21000,KOE22004,,17,30
REGBTJ21300KOE22004,KOE,JTBNN,REG,BTJ21300,KOE22004,,17,30
REGBTJ21400KOE22004,KOE,JTBNN,REG,BTJ21400,KOE22004,,17,30
REGBTJ21600KOE22004,KOE,JTBNN,REG,BTJ21600,KOE22004,,17,30
REGBTJ21700KOE22004,KOE,JTBNN,REG,BTJ21700,KOE22004,,17,30
REGBTJ21800KOE22004,KOE,JTBNN,REG,BTJ21800,KOE22004,,17,30
REGBTJ21900KOE22004,KOE,JTBNN,REG,BTJ21900,KOE22004,,17,30
REGBTJ22200KOE22004,KOE,JTBNN,REG,BTJ22200,KOE22004,,17,30
REGBTJ22100KOE22004,KOE,JTBNN,REG,BTJ22100,KOE22004,,17,30
REGBTJ20100KOE22004,KOE,JTBNN,REG,BTJ20100,KOE22004,,17,30
REGBDJ10323KOE22004,KOE,JTBNN,REG,BDJ10323,KOE22004,,17,30
REGBDJ10400KOE22004,KOE,JTBNN,REG,BDJ10400,KOE22004,,17,30
REGBDJ10404KOE22004,KOE,JTBNN,REG,BDJ10404,KOE22004,,17,30
REGBDJ20100KOE22004,KOE,JTBNN,REG,BDJ20100,KOE22004,,17,30
REGBDJ20303KOE22004,KOE,JTBNN,REG,BDJ20303,KOE22004,,17,30
REGBDJ20401KOE22004,KOE,JTBNN,REG,BDJ20401,KOE22004,,17,30
REGBDJ20402KOE22004,KOE,JTBNN,REG,BDJ20402,KOE22004,,17,30
REGBDJ20500KOE22004,KOE,JTBNN,REG,BDJ20500,KOE22004,,17,30
REGBDJ20700KOE22004,KOE,JTBNN,REG,BDJ20700,KOE22004,,17,30
REGBDJ20800KOE22004,KOE,JTBNN,REG,BDJ20800,KOE22004,,17,30
REGBDJ20803KOE22004,KOE,JTBNN,REG,BDJ20803,KOE22004,,17,30
REGBDJ20900KOE22004,KOE,JTBNN,REG,BDJ20900,KOE22004,,17,30
REGBDJ21100KOE22004,KOE,JTBNN,REG,BDJ21100,KOE22004,,17,30
REGBDJ21200KOE22004,KOE,JTBNN,REG,BDJ21200,KOE22004,,17,30
REGBDJ21304KOE22004,KOE,JTBNN,REG,BDJ21304,KOE22004,,17,30
REGBDJ10302KOE22004,KOE,JTBNN,REG,BDJ10302,KOE22004,,17,30
REGBDJ21303KOE22004,KOE,JTBNN,REG,BDJ21303,KOE22004,,17,30
REGBPN10008KOE22004,KOE,JTBNN,REG,BPN10008,KOE22004,,17,30
REGBPN10014KOE22004,KOE,JTBNN,REG,BPN10014,KOE22004,,17,30
REGBPN20101KOE22004,KOE,JTBNN,REG,BPN20101,KOE22004,,17,30
REGBPN20200KOE22004,KOE,JTBNN,REG,BPN20200,KOE22004,,17,30
REGBPN20300KOE22004,KOE,JTBNN,REG,BPN20300,KOE22004,,17,30
REGBTG20100KOE22004,KOE,JTBNN,REG,BTG20100,KOE22004,,17,30
REGBPN20100KOE22004,KOE,JTBNN,REG,BPN20100,KOE22004,,17,30
REGBDJ21301KOE22004,KOE,JTBNN,REG,BDJ21301,KOE22004,,17,30
REGBDJ20202KOE22004,KOE,JTBNN,REG,BDJ20202,KOE22004,,17,30
REGDJJ20500KOE22004,KOE,JTBNN,REG,DJJ20500,KOE22004,,17,30
REGDJJ21001KOE22004,KOE,JTBNN,REG,DJJ21001,KOE22004,,17,30
REGDJJ20600KOE22004,KOE,JTBNN,REG,DJJ20600,KOE22004,,17,30
REGDJJ21300KOE22004,KOE,JTBNN,REG,DJJ21300,KOE22004,,17,30
REGDJJ21400KOE22004,KOE,JTBNN,REG,DJJ21400,KOE22004,,17,30
REGDJJ20700KOE22004,KOE,JTBNN,REG,DJJ20700,KOE22004,,17,30
REGDJJ21500KOE22004,KOE,JTBNN,REG,DJJ21500,KOE22004,,17,30
REGDJJ20100KOE22004,KOE,JTBNN,REG,DJJ20100,KOE22004,,17,30
REGDJJ10000KOE22004,KOE,JTBNN,REG,DJJ10000,KOE22004,,17,30
REGDJJ10031KOE22004,KOE,JTBNN,REG,DJJ10031,KOE22004,,17,30
REGDJJ10026KOE22004,KOE,JTBNN,REG,DJJ10026,KOE22004,,17,30
REGDJJ10015KOE22004,KOE,JTBNN,REG,DJJ10015,KOE22004,,17,30
REGDJJ10036KOE22004,KOE,JTBNN,REG,DJJ10036,KOE22004,,17,30
REGDJJ20400KOE22004,KOE,JTBNN,REG,DJJ20400,KOE22004,,17,30
REGMES10100KOE22004,KOE,JTBNN,REG,MES10100,KOE22004,,17,30
REGDTB21200KOE22004,KOE,JTBNN,REG,DTB21200,KOE22004,,17,30
REGDTB21100KOE22004,KOE,JTBNN,REG,DTB21100,KOE22004,,17,30
REGDTB20900KOE22004,KOE,JTBNN,REG,DTB20900,KOE22004,,17,30
REGDTB20800KOE22004,KOE,JTBNN,REG,DTB20800,KOE22004,,17,30
REGDTB20700KOE22004,KOE,JTBNN,REG,DTB20700,KOE22004,,17,30
REGDTB20600KOE22004,KOE,JTBNN,REG,DTB20600,KOE22004,,17,30
REGDTB20300KOE22004,KOE,JTBNN,REG,DTB20300,KOE22004,,17,30
REGDTB20200KOE22004,KOE,JTBNN,REG,DTB20200,KOE22004,,17,30
REGDTB20100KOE22004,KOE,JTBNN,REG,DTB20100,KOE22004,,17,30
REGDTB10000KOE22004,KOE,JTBNN,REG,DTB10000,KOE22004,,17,30
REGDTB20106KOE22004,KOE,JTBNN,REG,DTB20106,KOE22004,,17,30
REGMES10606KOE22004,KOE,JTBNN,REG,MES10606,KOE22004,,17,30
REGKDI21200KOE22004,KOE,JTBNN,REG,KDI21200,KOE22004,,17,30
REGKDI20800KOE22004,KOE,JTBNN,REG,KDI20800,KOE22004,,17,30
REGKDI21104KOE22004,KOE,JTBNN,REG,KDI21104,KOE22004,,17,30
REGKDI20900KOE22004,KOE,JTBNN,REG,KDI20900,KOE22004,,17,30
REGMDC20200KOE22004,KOE,JTBNN,REG,MDC20200,KOE22004,,17,30
REGMDC20100KOE22004,KOE,JTBNN,REG,MDC20100,KOE22004,,17,30
REGMDC21500KOE22004,KOE,JTBNN,REG,MDC21500,KOE22004,,17,30
REGMDC21100KOE22004,KOE,JTBNN,REG,MDC21100,KOE22004,,17,30
REGMDC21000KOE22004,KOE,JTBNN,REG,MDC21000,KOE22004,,17,30
REGMDC20900KOE22004,KOE,JTBNN,REG,MDC20900,KOE22004,,17,30
REGMDC20800KOE22004,KOE,JTBNN,REG,MDC20800,KOE22004,,17,30
REGMDC20700KOE22004,KOE,JTBNN,REG,MDC20700,KOE22004,,17,30
REGMDC20300KOE22004,KOE,JTBNN,REG,MDC20300,KOE22004,,17,30
REGKDI20700KOE22004,KOE,JTBNN,REG,KDI20700,KOE22004,,17,30
REGKDI20400KOE22004,KOE,JTBNN,REG,KDI20400,KOE22004,,17,30
REGKDI20300KOE22004,KOE,JTBNN,REG,KDI20300,KOE22004,,17,30
REGGTO20504KOE22004,KOE,JTBNN,REG,GTO20504,KOE22004,,17,30
REGGTO20500KOE22004,KOE,JTBNN,REG,GTO20500,KOE22004,,17,30
REGGTO20400KOE22004,KOE,JTBNN,REG,GTO20400,KOE22004,,17,30
REGGTO20302KOE22004,KOE,JTBNN,REG,GTO20302,KOE22004,,17,30
REGGTO20200KOE22004,KOE,JTBNN,REG,GTO20200,KOE22004,,17,30
REGKDI20500KOE22004,KOE,JTBNN,REG,KDI20500,KOE22004,,17,30
REGKDI20209KOE22004,KOE,JTBNN,REG,KDI20209,KOE22004,,17,30
REGKDI20200KOE22004,KOE,JTBNN,REG,KDI20200,KOE22004,,17,30
REGMES20915KOE22004,KOE,JTBNN,REG,MES20915,KOE22004,,17,30
REGPGK10201KOE22004,KOE,JTBNN,REG,PGK10201,KOE22004,,17,30
REGPGK10206KOE22004,KOE,JTBNN,REG,PGK10206,KOE22004,,17,30
REGPGK10301KOE22004,KOE,JTBNN,REG,PGK10301,KOE22004,,17,30
REGPGK10302KOE22004,KOE,JTBNN,REG,PGK10302,KOE22004,,17,30
REGPGK10304KOE22004,KOE,JTBNN,REG,PGK10304,KOE22004,,17,30
REGPGK10305KOE22004,KOE,JTBNN,REG,PGK10305,KOE22004,,17,30
REGPGK10400KOE22004,KOE,JTBNN,REG,PGK10400,KOE22004,,17,30
REGPGK10401KOE22004,KOE,JTBNN,REG,PGK10401,KOE22004,,17,30
REGPGK10402KOE22004,KOE,JTBNN,REG,PGK10402,KOE22004,,17,30
REGPGK10500KOE22004,KOE,JTBNN,REG,PGK10500,KOE22004,,17,30
REGPGK10502KOE22004,KOE,JTBNN,REG,PGK10502,KOE22004,,17,30
REGPGK10504KOE22004,KOE,JTBNN,REG,PGK10504,KOE22004,,17,30
REGPKU20217KOE22004,KOE,JTBNN,REG,PKU20217,KOE22004,,17,30
REGPKU20300KOE22004,KOE,JTBNN,REG,PKU20300,KOE22004,,17,30
REGPKU20305KOE22004,KOE,JTBNN,REG,PKU20305,KOE22004,,17,30
REGPKU20123KOE22004,KOE,JTBNN,REG,PKU20123,KOE22004,,17,30
REGPKU21009KOE22004,KOE,JTBNN,REG,PKU21009,KOE22004,,17,30
REGPKU21100KOE22004,KOE,JTBNN,REG,PKU21100,KOE22004,,17,30
REGPKU21212KOE22004,KOE,JTBNN,REG,PKU21212,KOE22004,,17,30
REGPKU20414KOE22004,KOE,JTBNN,REG,PKU20414,KOE22004,,17,30
REGPKU20500KOE22004,KOE,JTBNN,REG,PKU20500,KOE22004,,17,30
REGPKU20507KOE22004,KOE,JTBNN,REG,PKU20507,KOE22004,,17,30
REGPKU21209KOE22004,KOE,JTBNN,REG,PKU21209,KOE22004,,17,30
REGPKU20101KOE22004,KOE,JTBNN,REG,PKU20101,KOE22004,,17,30
REGPKU20124KOE22004,KOE,JTBNN,REG,PKU20124,KOE22004,,17,30
REGPKU21113KOE22004,KOE,JTBNN,REG,PKU21113,KOE22004,,17,30
REGPKU21208KOE22004,KOE,JTBNN,REG,PKU21208,KOE22004,,17,30
REGMES21508KOE22004,KOE,JTBNN,REG,MES21508,KOE22004,,17,30
REGPKY20200KOE22004,KOE,JTBNN,REG,PKY20200,KOE22004,,17,30
REGPKY20400KOE22004,KOE,JTBNN,REG,PKY20400,KOE22004,,17,30
REGPKY20300KOE22004,KOE,JTBNN,REG,PKY20300,KOE22004,,17,30
REGPKY20500KOE22004,KOE,JTBNN,REG,PKY20500,KOE22004,,17,30
REGPKY20800KOE22004,KOE,JTBNN,REG,PKY20800,KOE22004,,17,30
REGPKY20806KOE22004,KOE,JTBNN,REG,PKY20806,KOE22004,,17,30
REGMKW20100KOE22004,KOE,JTBNN,REG,MKW20100,KOE22004,,17,30
REGMKW20103KOE22004,KOE,JTBNN,REG,MKW20103,KOE22004,,17,30
REGMKQ20100KOE22004,KOE,JTBNN,REG,MKQ20100,KOE22004,,17,30
REGMKQ20101KOE22004,KOE,JTBNN,REG,MKQ20101,KOE22004,,17,30
REGMKW10007KOE22004,KOE,JTBNN,REG,MKW10007,KOE22004,,17,30
REGMKQ10000KOE22004,KOE,JTBNN,REG,MKQ10000,KOE22004,,17,30
REGMKQ20200KOE22004,KOE,JTBNN,REG,MKQ20200,KOE22004,,17,30
REGMKQ20300KOE22004,KOE,JTBNN,REG,MKQ20300,KOE22004,,17,30
REGSOQ10000KOE22004,KOE,JTBNN,REG,SOQ10000,KOE22004,,17,30
REGSOQ10010KOE22004,KOE,JTBNN,REG,SOQ10010,KOE22004,,17,30
REGSOQ10019KOE22004,KOE,JTBNN,REG,SOQ10019,KOE22004,,17,30
REGTIM10000KOE22004,KOE,JTBNN,REG,TIM10000,KOE22004,,17,30
REGPLW20900KOE22004,KOE,JTBNN,REG,PLW20900,KOE22004,,17,30
REGPLW20800KOE22004,KOE,JTBNN,REG,PLW20800,KOE22004,,17,30
REGPLW20600KOE22004,KOE,JTBNN,REG,PLW20600,KOE22004,,17,30
REGPLW20500KOE22004,KOE,JTBNN,REG,PLW20500,KOE22004,,17,30
REGPLW20709KOE22004,KOE,JTBNN,REG,PLW20709,KOE22004,,17,30
REGPLW20300KOE22004,KOE,JTBNN,REG,PLW20300,KOE22004,,17,30
REGPLW20200KOE22004,KOE,JTBNN,REG,PLW20200,KOE22004,,17,30
REGPLW20212KOE22004,KOE,JTBNN,REG,PLW20212,KOE22004,,17,30
REGPLW20103KOE22004,KOE,JTBNN,REG,PLW20103,KOE22004,,17,30
REGPLW20100KOE22004,KOE,JTBNN,REG,PLW20100,KOE22004,,17,30
REGPLW20117KOE22004,KOE,JTBNN,REG,PLW20117,KOE22004,,17,30
REGTJQ10102KOE22004,KOE,JTBNN,REG,TJQ10102,KOE22004,,17,30
REGTJQ10100KOE22004,KOE,JTBNN,REG,TJQ10100,KOE22004,,17,30
REGTJQ10103KOE22004,KOE,JTBNN,REG,TJQ10103,KOE22004,,17,30
REGTKG20104KOE22004,KOE,JTBNN,REG,TKG20104,KOE22004,,17,30
REGTKG20106KOE22004,KOE,JTBNN,REG,TKG20106,KOE22004,,17,30
REGSOQ20612KOE22004,KOE,JTBNN,REG,SOQ20612,KOE22004,,17,30
REGSOQ20613KOE22004,KOE,JTBNN,REG,SOQ20613,KOE22004,,17,30
REGSOQ20617KOE22004,KOE,JTBNN,REG,SOQ20617,KOE22004,,17,30
REGSMD20127KOE22004,KOE,JTBNN,REG,SMD20127,KOE22004,,17,30
REGSMD20123KOE22004,KOE,JTBNN,REG,SMD20123,KOE22004,,17,30
REGSMD20108KOE22004,KOE,JTBNN,REG,SMD20108,KOE22004,,17,30
REGPNK10214KOE22004,KOE,JTBNN,REG,PNK10214,KOE22004,,17,30
REGPNK10200KOE22004,KOE,JTBNN,REG,PNK10200,KOE22004,,17,30
REGPNK10100KOE22004,KOE,JTBNN,REG,PNK10100,KOE22004,,17,30
REGSMD10007KOE22004,KOE,JTBNN,REG,SMD10007,KOE22004,,17,30
REGPNK10400KOE22004,KOE,JTBNN,REG,PNK10400,KOE22004,,17,30
REGPNK20200KOE22004,KOE,JTBNN,REG,PNK20200,KOE22004,,17,30
REGPNK20600KOE22004,KOE,JTBNN,REG,PNK20600,KOE22004,,17,30
REGPNK20700KOE22004,KOE,JTBNN,REG,PNK20700,KOE22004,,17,30
REGPNK21000KOE22004,KOE,JTBNN,REG,PNK21000,KOE22004,,17,30
REGSMD20210KOE22004,KOE,JTBNN,REG,SMD20210,KOE22004,,17,30
REGTRK20200KOE22004,KOE,JTBNN,REG,TRK20200,KOE22004,,17,30
REGTRK20400KOE22004,KOE,JTBNN,REG,TRK20400,KOE22004,,17,30
REGTRK20105KOE22004,KOE,JTBNN,REG,TRK20105,KOE22004,,17,30
REGTRK20100KOE22004,KOE,JTBNN,REG,TRK20100,KOE22004,,17,30
REGTRK20301KOE22004,KOE,JTBNN,REG,TRK20301,KOE22004,,17,30
REGTRK20304KOE22004,KOE,JTBNN,REG,TRK20304,KOE22004,,17,30
REGTTE20700KOE22004,KOE,JTBNN,REG,TTE20700,KOE22004,,17,30
REGTTE20900KOE22004,KOE,JTBNN,REG,TTE20900,KOE22004,,17,30
REGTTE20600KOE22004,KOE,JTBNN,REG,TTE20600,KOE22004,,17,30
REGTTE20400KOE22004,KOE,JTBNN,REG,TTE20400,KOE22004,,17,30
REGTTE20200KOE22004,KOE,JTBNN,REG,TTE20200,KOE22004,,17,30
REGTTE10000KOE22004,KOE,JTBNN,REG,TTE10000,KOE22004,,17,30
REGTTE20307KOE22004,KOE,JTBNN,REG,TTE20307,KOE22004,,17,30
REGTTE20300KOE22004,KOE,JTBNN,REG,TTE20300,KOE22004,,17,30
REGTTE20802KOE22004,KOE,JTBNN,REG,TTE20802,KOE22004,,17,30
REGTTE20800KOE22004,KOE,JTBNN,REG,TTE20800,KOE22004,,17,30
REGTTE20500KOE22004,KOE,JTBNN,REG,TTE20500,KOE22004,,17,30
REGTTE20501KOE22004,KOE,JTBNN,REG,TTE20501,KOE22004,,17,30
REGTKG20107KOE22004,KOE,JTBNN,REG,TKG20107,KOE22004,,17,30
REGTKG20404KOE22004,KOE,JTBNN,REG,TKG20404,KOE22004,,17,30
REGTKG21201KOE22004,KOE,JTBNN,REG,TKG21201,KOE22004,,17,30
REGTKG21214KOE22004,KOE,JTBNN,REG,TKG21214,KOE22004,,17,30
REGTKG21400KOE22004,KOE,JTBNN,REG,TKG21400,KOE22004,,17,30
REGTNJ10102KOE22004,KOE,JTBNN,REG,TNJ10102,KOE22004,,17,30
REGTKG21204KOE22004,KOE,JTBNN,REG,TKG21204,KOE22004,,17,30
REGUPG20100KOE22004,KOE,JTBNN,REG,UPG20100,KOE22004,,17,30
REGUPG20400KOE22004,KOE,JTBNN,REG,UPG20400,KOE22004,,17,30
REGUPG20500KOE22004,KOE,JTBNN,REG,UPG20500,KOE22004,,17,30
REGUPG20600KOE22004,KOE,JTBNN,REG,UPG20600,KOE22004,,17,30
REGUPG20715KOE22004,KOE,JTBNN,REG,UPG20715,KOE22004,,17,30
REGUPG20900KOE22004,KOE,JTBNN,REG,UPG20900,KOE22004,,17,30
REGUPG21208KOE22004,KOE,JTBNN,REG,UPG21208,KOE22004,,17,30
REGUPG21400KOE22004,KOE,JTBNN,REG,UPG21400,KOE22004,,17,30
REGUPG21500KOE22004,KOE,JTBNN,REG,UPG21500,KOE22004,,17,30
REGUPG21700KOE22004,KOE,JTBNN,REG,UPG21700,KOE22004,,17,30
REGUPG21800KOE22004,KOE,JTBNN,REG,UPG21800,KOE22004,,17,30
REGUPG22100KOE22004,KOE,JTBNN,REG,UPG22100,KOE22004,,17,30
REGUPG23100KOE22004,KOE,JTBNN,REG,UPG23100,KOE22004,,17,30
REGUPG23112KOE22004,KOE,JTBNN,REG,UPG23112,KOE22004,,17,30
REGUPG23200KOE22004,KOE,JTBNN,REG,UPG23200,KOE22004,,17,30
REGUPG23203KOE22004,KOE,JTBNN,REG,UPG23203,KOE22004,,17,30
REGUPG23204KOE22004,KOE,JTBNN,REG,UPG23204,KOE22004,,17,30
REGUPG23500KOE22004,KOE,JTBNN,REG,UPG23500,KOE22004,,17,30
REGUPG23400KOE22004,KOE,JTBNN,REG,UPG23400,KOE22004,,17,30
REGAMQ20300KOE20202,KOE,JTBNN,REG,AMQ20300,KOE20202,,17,30
REGAMQ20800KOE20202,KOE,JTBNN,REG,AMQ20800,KOE20202,,17,30
REGAMQ20200KOE20202,KOE,JTBNN,REG,AMQ20200,KOE20202,,17,30
REGAMQ20307KOE20202,KOE,JTBNN,REG,AMQ20307,KOE20202,,17,30
REGAMQ20600KOE20202,KOE,JTBNN,REG,AMQ20600,KOE20202,,17,30
REGAMQ20700KOE20202,KOE,JTBNN,REG,AMQ20700,KOE20202,,17,30
REGAMQ20900KOE20202,KOE,JTBNN,REG,AMQ20900,KOE20202,,17,30
REGAMQ10000KOE20202,KOE,JTBNN,REG,AMQ10000,KOE20202,,17,30
REGAMQ20101KOE20202,KOE,JTBNN,REG,AMQ20101,KOE20202,,17,30
REGAMQ20100KOE20202,KOE,JTBNN,REG,AMQ20100,KOE20202,,17,30
REGCBN20426KOE20202,KOE,JTBNN,REG,CBN20426,KOE20202,,17,30
REGBDO21222KOE20202,KOE,JTBNN,REG,BDO21222,KOE20202,,17,30
REGCGK10600KOE20202,KOE,JTBNN,REG,CGK10600,KOE20202,,17,30
REGBDO10129KOE20202,KOE,JTBNN,REG,BDO10129,KOE20202,,17,30
REGCXP10011KOE20202,KOE,JTBNN,REG,CXP10011,KOE20202,,17,30
REGCXP10021KOE20202,KOE,JTBNN,REG,CXP10021,KOE20202,,17,30
REGCXP10023KOE20202,KOE,JTBNN,REG,CXP10023,KOE20202,,17,30
REGCXP10017KOE20202,KOE,JTBNN,REG,CXP10017,KOE20202,,17,30
REGCXP20000KOE20202,KOE,JTBNN,REG,CXP20000,KOE20202,,17,30
REGBTH10204KOE20202,KOE,JTBNN,REG,BTH10204,KOE20202,,17,30
REGBTH10200KOE20202,KOE,JTBNN,REG,BTH10200,KOE20202,,17,30
REGDJB20204KOE20202,KOE,JTBNN,REG,DJB20204,KOE20202,,17,30
REGDJB20607KOE20202,KOE,JTBNN,REG,DJB20607,KOE20202,,17,30
REGBTH10300KOE20202,KOE,JTBNN,REG,BTH10300,KOE20202,,17,30
REGBKS20110KOE20202,KOE,JTBNN,REG,BKS20110,KOE20202,,17,30
REGBKS20116KOE20202,KOE,JTBNN,REG,BKS20116,KOE20202,,17,30
REGBKS20200KOE20202,KOE,JTBNN,REG,BKS20200,KOE20202,,17,30
REGBKS20300KOE20202,KOE,JTBNN,REG,BKS20300,KOE20202,,17,30
REGBKS21100KOE20202,KOE,JTBNN,REG,BKS21100,KOE20202,,17,30
REGBKS21200KOE20202,KOE,JTBNN,REG,BKS21200,KOE20202,,17,30
REGBKS21300KOE20202,KOE,JTBNN,REG,BKS21300,KOE20202,,17,30
REGBKS23000KOE20202,KOE,JTBNN,REG,BKS23000,KOE20202,,17,30
REGBKS20100KOE20202,KOE,JTBNN,REG,BKS20100,KOE20202,,17,30
REGBTJ20200KOE20202,KOE,JTBNN,REG,BTJ20200,KOE20202,,17,30
REGBTJ20400KOE20202,KOE,JTBNN,REG,BTJ20400,KOE20202,,17,30
REGBTJ20500KOE20202,KOE,JTBNN,REG,BTJ20500,KOE20202,,17,30
REGBTJ20600KOE20202,KOE,JTBNN,REG,BTJ20600,KOE20202,,17,30
REGBTJ20700KOE20202,KOE,JTBNN,REG,BTJ20700,KOE20202,,17,30
REGBTJ21000KOE20202,KOE,JTBNN,REG,BTJ21000,KOE20202,,17,30
REGBTJ21100KOE20202,KOE,JTBNN,REG,BTJ21100,KOE20202,,17,30
REGBTJ21600KOE20202,KOE,JTBNN,REG,BTJ21600,KOE20202,,17,30
REGBTJ21700KOE20202,KOE,JTBNN,REG,BTJ21700,KOE20202,,17,30
REGBTJ21900KOE20202,KOE,JTBNN,REG,BTJ21900,KOE20202,,17,30
REGBTJ22200KOE20202,KOE,JTBNN,REG,BTJ22200,KOE20202,,17,30
REGBTH10400KOE20202,KOE,JTBNN,REG,BTH10400,KOE20202,,17,30
REGBTJ22100KOE20202,KOE,JTBNN,REG,BTJ22100,KOE20202,,17,30
REGBTJ20100KOE20202,KOE,JTBNN,REG,BTJ20100,KOE20202,,17,30
REGBTG20116KOE20202,KOE,JTBNN,REG,BTG20116,KOE20202,,17,30
REGBTG20112KOE20202,KOE,JTBNN,REG,BTG20112,KOE20202,,17,30
REGBDJ10323KOE20202,KOE,JTBNN,REG,BDJ10323,KOE20202,,17,30
REGBDJ10400KOE20202,KOE,JTBNN,REG,BDJ10400,KOE20202,,17,30
REGBDJ10404KOE20202,KOE,JTBNN,REG,BDJ10404,KOE20202,,17,30
REGBDJ20303KOE20202,KOE,JTBNN,REG,BDJ20303,KOE20202,,17,30
REGBDJ20401KOE20202,KOE,JTBNN,REG,BDJ20401,KOE20202,,17,30
REGBDJ20402KOE20202,KOE,JTBNN,REG,BDJ20402,KOE20202,,17,30
REGBDJ20500KOE20202,KOE,JTBNN,REG,BDJ20500,KOE20202,,17,30
REGBDJ20502KOE20202,KOE,JTBNN,REG,BDJ20502,KOE20202,,17,30
REGBDJ20700KOE20202,KOE,JTBNN,REG,BDJ20700,KOE20202,,17,30
REGBDJ20800KOE20202,KOE,JTBNN,REG,BDJ20800,KOE20202,,17,30
