Tanggal Entry,SM NO,SM SCH DATE,REMARKS SM,SMU REMARKS DATE,SMU BAG,AWB,ket
2026-07-12 00:00:00,WGP8218385,2026-07-13 00:00:00,LENGKAP,2026-07-12 17:39:00,'AA72279352,3,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461943,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461944,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461945,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461946,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461947,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461948,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461949,1,
2026-07-13 00:00:00,51300124191ENE,2026-07-13 00:00:00,LENGKAP,2026-07-13 09:39:00,'AA64597946,11,
2026-07-13 00:00:00,51300124191ENE,2026-07-13 00:00:00,LENGKAP,2026-07-13 09:39:00,'AA64597947,6,
2026-07-13 00:00:00,51300124191ENE,2026-07-13 00:00:00,LENGKAP,2026-07-13 09:39:00,'AA64597949,22,
2026-07-13 00:00:00,51300124191ENE,2026-07-13 00:00:00,LENGKAP,2026-07-13 09:39:00,'AA64597951,13,
2026-07-13 00:00:00,51300124191ENE,2026-07-13 00:00:00,LENGKAP,2026-07-13 09:39:00,'AA64597953,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461950,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461951,1,
2026-07-13 00:00:00,51300124213WGP,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:48:00,'AA64597957,8,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461952,1,
2026-07-13 00:00:00,88812093211,2026-07-13 00:00:00,LENGKAP,2026-07-14 00:41:00,'AA64489972,3,
2026-07-13 00:00:00,88812093211,2026-07-13 00:00:00,LENGKAP,2026-07-14 00:41:00,'AA64489974,5,
2026-07-13 00:00:00,88812093211,2026-07-13 00:00:00,LENGKAP,2026-07-14 00:41:00,'AA64489975,6,
2026-07-13 00:00:00,88812093211,2026-07-13 00:00:00,LENGKAP,2026-07-14 00:41:00,'KOEEC02416314426,1,
2026-07-13 00:00:00,88812093233,2026-07-13 00:00:00,LENGKAP,2026-07-13 22:34:00,'AA64489984,8,
2026-07-13 00:00:00,88812093270,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:37:00,'AA64489973,1,
2026-07-13 00:00:00,88812093270,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:37:00,'AA64489983,36,
2026-07-13 00:00:00,88812093270,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:37:00,'AD102696533,3,
2026-07-13 00:00:00,88812093270,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:37:00,'YS15281287,5,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461953,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461954,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AA56461955,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176195,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176196,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176197,1,
2026-07-13 00:00:00,99001108726,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:03:00,'AA64489991,4,
2026-07-13 00:00:00,99001108726,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:03:00,'YT1820017,7,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200296,1,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200297,1,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200298,1,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200299,1,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200300,1,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200301,1,
2026-07-13 00:00:00,ABU296302,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:40:00,'AD99200302,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176198,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200304,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200305,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200306,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200307,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200308,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200309,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200310,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200311,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200312,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200313,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200314,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200315,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200316,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200317,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200318,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200319,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200320,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200321,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200322,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200323,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200324,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200325,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200326,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200327,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'AD99200328,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'TR51638756,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'TR51638757,1,
2026-07-13 00:00:00,ABU304328,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:43:00,'TR51638758,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176199,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176200,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176201,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176202,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176203,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176204,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176205,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176206,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176207,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176208,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176209,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176210,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176211,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176212,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176213,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176214,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176215,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176216,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176217,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176218,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176219,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176220,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176221,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176222,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176223,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176224,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176225,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176226,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176227,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176228,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176229,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176230,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176231,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176232,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176233,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176234,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176235,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176236,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176237,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176238,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176239,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176240,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176241,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176242,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176243,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176244,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176245,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176247,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176248,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176249,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176250,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176251,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176252,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176253,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176255,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176256,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176258,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176259,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176260,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176261,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176262,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176263,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176264,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176266,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176268,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176269,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176270,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176271,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176272,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176273,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176274,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176275,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176276,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176277,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176278,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176279,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176280,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'AD99176282,1,
2026-07-13 00:00:00,JTRKAI8219743,2026-07-12 00:00:00,LENGKAP,2026-07-13 21:11:00,'TR51637122,1,
2026-07-13 00:00:00,51300124180LBJ,2026-07-13 00:00:00,LENGKAP,2026-07-13 07:57:00,'YS15284651,7,
2026-07-13 00:00:00,51300124202LKA,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:16:00,'AA64597952,2,
2026-07-13 00:00:00,51300124202LKA,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:16:00,'YS15284652,3,
2026-07-13 00:00:00,88812093185,2026-07-13 00:00:00,LENGKAP,2017-02-05 11:04:00,'AA64489976,26,
2026-07-13 00:00:00,88812093292,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:18:00,'AA64489981,33,
2026-07-13 00:00:00,88812093292,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:18:00,'AA64489987,6,
2026-07-13 00:00:00,88812093292,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:18:00,'AA64489988,12,
2026-07-13 00:00:00,88812093292,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:18:00,'AA64489995,5,
2026-07-13 00:00:00,88812093292,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:18:00,'AD102696531,1,
2026-07-13 00:00:00,88812093292,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:18:00,'AD102696535,5,
2026-07-13 00:00:00,ABU303203,2026-07-13 00:00:00,LENGKAP,2026-07-13 19:40:00,'AD99200303,2,
2026-07-13 00:00:00,ABU329331,2026-07-13 00:00:00,LENGKAP,2026-07-14 06:54:00,'AD99200329,9,
2026-07-13 00:00:00,ABU329331,2026-07-13 00:00:00,LENGKAP,2026-07-14 06:54:00,'AD99200330,1,
2026-07-13 00:00:00,ABU329331,2026-07-13 00:00:00,LENGKAP,2026-07-14 06:54:00,'AD99200331,1,
2026-07-13 00:00:00,ABU332332,2026-07-13 00:00:00,LENGKAP,,'AD99200332,4,
2026-07-13 00:00:00,ABU333334,2026-07-13 00:00:00,LENGKAP,2026-07-14 12:58:00,'AD99200333,4,
2026-07-13 00:00:00,ABU333334,2026-07-13 00:00:00,LENGKAP,2026-07-14 12:58:00,'AD99200334,1,
2026-07-13 00:00:00,KEF1307262,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:35:00,'AD106585315,1,
2026-07-13 00:00:00,KEF1307262,2026-07-13 00:00:00,LENGKAP,2026-07-13 12:35:00,'AD106585316,2,
2026-07-13 00:00:00,KOE130720261,2026-07-13 00:00:00,LENGKAP,2026-07-13 17:57:00,'360140010716926,1,
2026-07-13 00:00:00,KOE130720261,2026-07-13 00:00:00,LENGKAP,2026-07-13 17:57:00,'360140010719626,1,
2026-07-13 00:00:00,KOE130720261,2026-07-13 00:00:00,LENGKAP,2026-07-13 17:57:00,'360140010720326,1,
2026-07-13 00:00:00,KOE130720261,2026-07-13 00:00:00,LENGKAP,2026-07-13 17:57:00,'AA64489963,4,
2026-07-13 00:00:00,KOE130720262,2026-07-13 00:00:00,LENGKAP,2026-07-14 12:59:00,'360140010718726,1,
2026-07-13 00:00:00,KOE130720262,2026-07-13 00:00:00,LENGKAP,2026-07-14 12:59:00,'360140010721226,1,
2026-07-13 00:00:00,KOE130720262,2026-07-13 00:00:00,LENGKAP,2026-07-14 12:59:00,'AA64489965,3,
2026-07-13 00:00:00,KOE130720262,2026-07-13 00:00:00,LENGKAP,2026-07-14 12:59:00,'AD106585313,1,
2026-07-13 00:00:00,KOE130720264,2026-07-13 00:00:00,LENGKAP,2026-07-13 13:39:00,'AA64489964,2,
2026-07-13 00:00:00,KOE1307SS2,2026-07-13 00:00:00,LENGKAP,2026-07-13 11:48:00,'AA64597948,14,
2026-07-13 00:00:00,MLA8578248,2026-07-13 00:00:00,LENGKAP,2026-07-14 06:45:00,'AD106441280,6,
2026-07-13 00:00:00,MLA8578248,2026-07-13 00:00:00,LENGKAP,2026-07-14 06:45:00,'AD106441281,1,
2026-07-13 00:00:00,MLA8578250,2026-07-13 00:00:00,LENGKAP,2026-07-14 10:26:00,'AD106441282,2,
2026-07-13 00:00:00,OLS1307202602,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:45:00,'AD104095828,3,
2026-07-13 00:00:00,OLS1307202602,2026-07-13 00:00:00,LENGKAP,2026-07-13 16:45:00,'AD104095829,1,
2026-07-13 00:00:00,RTI6893846,2026-07-13 00:00:00,LENGKAP,2026-07-13 15:05:00,'AD99250667,1,
2026-07-13 00:00:00,JTRKOE8241167,2026-07-13 00:00:00,LENGKAP,2026-07-14 09:27:00,'AA64597532,16,
2026-07-13 00:00:00,JTRKOE8241167,2026-07-13 00:00:00,LENGKAP,2026-07-14 09:27:00,'AA64597533,26,
2026-07-13 00:00:00,JTRKOE8241167,2026-07-13 00:00:00,LENGKAP,2026-07-14 09:27:00,'AA64597661,26,
2026-07-13 00:00:00,JTRKOE8241559B,2026-07-12 00:00:00,LENGKAP,2026-07-13 20:07:00,'TR81305122,4,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898504,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898505,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898506,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898507,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898508,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898509,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898510,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898511,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898512,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'AA63898513,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'TR00041200,1,
2026-07-13 00:00:00,KEF1307261,2026-07-13 00:00:00,LENGKAP,2026-07-13 21:41:00,'TR00041201,1,
2026-07-13 00:00:00,RTI6893846,2026-07-13 00:00:00,LENGKAP,2026-07-13 15:05:00,'AD99250668,1,
2026-07-13 00:00:00,RTI6893846,2026-07-13 00:00:00,LENGKAP,2026-07-13 15:05:00,'AD99250670,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898514,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898515,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898516,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898517,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898518,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898519,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898520,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898521,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898522,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898523,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'AA63898524,1,
2026-07-13 00:00:00,KEF1307263,2026-07-13 00:00:00,LENGKAP,2026-07-15 00:44:00,'TR00041202,1,
2026-07-13 00:00:00,KEF1307264,2026-07-13 00:00:00,LENGKAP,2026-07-14 08:04:00,'AD106585317,9,
2026-07-13 00:00:00,RTI6893846,2026-07-13 00:00:00,LENGKAP,2026-07-13 15:05:00,'AD99250671,1,
2026-07-13 00:00:00,RTI6893846,2026-07-13 00:00:00,LENGKAP,2026-07-13 15:05:00,'AD99250672,1,
